0 0 0
0 0.1 0.1
0 0.2 0.2
0 0.3 0.3
0 0.4 0.4
0 0.5 0.5
0 0.6 0.6
0 0.7 0.7
0 0.8 0.8
0 0.9 0.9
0.00185185 0 0.640536
0.00185185 0.1 0.740536
0.00185185 0.2 0.830608
0.00185185 0.3 0.913805
0.00185185 0.4 0.991971
0.00185185 0.5 1.06633
0.00185185 0.6 1.13775
0.00185185 0.7 1.20689
0.00185185 0.8 1.27424
0.00185185 0.9 1.34021
0.0037037 0 0.640827
0.0037037 0.1 0.740827
0.0037037 0.2 0.830904
0.0037037 0.3 0.914108
0.0037037 0.4 0.992283
0.0037037 0.5 1.06665
0.0037037 0.6 1.13807
0.0037037 0.7 1.2072
0.0037037 0.8 1.27454
0.0037037 0.9 1.34049
0.00555556 0 0.64112
0.00555556 0.1 0.74112
0.00555556 0.2 0.831202
0.00555556 0.3 0.914414
0.00555556 0.4 0.992597
0.00555556 0.5 1.06697
0.00555556 0.6 1.1384
0.00555556 0.7 1.20752
0.00555556 0.8 1.27485
0.00555556 0.9 1.34077
0.00740741 0 0.641415
0.00740741 0.1 0.741415
0.00740741 0.2 0.831503
0.00740741 0.3 0.914723
0.00740741 0.4 0.992914
0.00740741 0.5 1.06729
0.00740741 0.6 1.13873
0.00740741 0.7 1.20785
0.00740741 0.8 1.27516
0.00740741 0.9 1.34106
0.00925926 0 0.641711
0.00925926 0.1 0.741711
0.00925926 0.2 0.831804
0.00925926 0.3 0.915032
0.00925926 0.4 0.993232
0.00925926 0.5 1.06762
0.00925926 0.6 1.13905
0.00925926 0.7 1.20818
0.00925926 0.8 1.27548
0.00925926 0.9 1.34135
0.0111111 0 0.642009
0.0111111 0.1 0.742009
0.0111111 0.2 0.832109
0.0111111 0.3 0.915345
0.0111111 0.4 0.993553
0.0111111 0.5 1.06795
0.0111111 0.6 1.13939
0.0111111 0.7 1.20851
0.0111111 0.8 1.2758
0.0111111 0.9 1.34165
0.012963 0 0.642309
0.012963 0.1 0.742309
0.012963 0.2 0.832414
0.012963 0.3 0.915658
0.012963 0.4 0.993876
0.012963 0.5 1.06828
0.012963 0.6 1.13972
0.012963 0.7 1.20884
0.012963 0.8 1.27612
0.012963 0.9 1.34195
0.0148148 0 0.642609
0.0148148 0.1 0.742609
0.0148148 0.2 0.832719
0.0148148 0.3 0.915973
0.0148148 0.4 0.9942
0.0148148 0.5 1.06861
0.0148148 0.6 1.14006
0.0148148 0.7 1.20918
0.0148148 0.8 1.27645
0.0148148 0.9 1.34226
0.0166667 0 0.642912
0.0166667 0.1 0.742912
0.0166667 0.2 0.833028
0.0166667 0.3 0.91629
0.0166667 0.4 0.994527
0.0166667 0.5 1.06895
0.0166667 0.6 1.1404
0.0166667 0.7 1.20952
0.0166667 0.8 1.27678
0.0166667 0.9 1.34256
0.0185185 0 0.643216
0.0185185 0.1 0.743216
0.0185185 0.2 0.833338
0.0185185 0.3 0.916609
0.0185185 0.4 0.994856
0.0185185 0.5 1.06929
0.0185185 0.6 1.14075
0.0185185 0.7 1.20986
0.0185185 0.8 1.27711
0.0185185 0.9 1.34288
0.0203704 0 0.64352
0.0203704 0.1 0.74352
0.0203704 0.2 0.833648
0.0203704 0.3 0.916928
0.0203704 0.4 0.995185
0.0203704 0.5 1.06962
0.0203704 0.6 1.14109
0.0203704 0.7 1.21021
0.0203704 0.8 1.27745
0.0203704 0.9 1.34319
0.0222222 0 0.643827
0.0222222 0.1 0.743827
0.0222222 0.2 0.833961
0.0222222 0.3 0.917251
0.0222222 0.4 0.995518
0.0222222 0.5 1.06997
0.0222222 0.6 1.14144
0.0222222 0.7 1.21056
0.0222222 0.8 1.27779
0.0222222 0.9 1.34352
0.0240741 0 0.644134
0.0240741 0.1 0.744134
0.0240741 0.2 0.834275
0.0240741 0.3 0.917574
0.0240741 0.4 0.995852
0.0240741 0.5 1.07031
0.0240741 0.6 1.14179
0.0240741 0.7 1.21091
0.0240741 0.8 1.27814
0.0240741 0.9 1.34384
0.0259259 0 0.644444
0.0259259 0.1 0.744444
0.0259259 0.2 0.834591
0.0259259 0.3 0.9179
0.0259259 0.4 0.996189
0.0259259 0.5 1.07066
0.0259259 0.6 1.14214
0.0259259 0.7 1.21127
0.0259259 0.8 1.27849
0.0259259 0.9 1.34417
0.0277778 0 0.644754
0.0277778 0.1 0.744754
0.0277778 0.2 0.834908
0.0277778 0.3 0.918226
0.0277778 0.4 0.996526
0.0277778 0.5 1.071
0.0277778 0.6 1.1425
0.0277778 0.7 1.21162
0.0277778 0.8 1.27884
0.0277778 0.9 1.34451
0.0296296 0 0.645067
0.0296296 0.1 0.745067
0.0296296 0.2 0.835227
0.0296296 0.3 0.918555
0.0296296 0.4 0.996867
0.0296296 0.5 1.07136
0.0296296 0.6 1.14286
0.0296296 0.7 1.21199
0.0296296 0.8 1.2792
0.0296296 0.9 1.34484
0.0314815 0 0.64538
0.0314815 0.1 0.74538
0.0314815 0.2 0.835547
0.0314815 0.3 0.918885
0.0314815 0.4 0.997208
0.0314815 0.5 1.07171
0.0314815 0.6 1.14322
0.0314815 0.7 1.21235
0.0314815 0.8 1.27956
0.0314815 0.9 1.34519
0.0333333 0 0.645696
0.0333333 0.1 0.745696
0.0333333 0.2 0.835869
0.0333333 0.3 0.919218
0.0333333 0.4 0.997553
0.0333333 0.5 1.07206
0.0333333 0.6 1.14359
0.0333333 0.7 1.21272
0.0333333 0.8 1.27992
0.0333333 0.9 1.34553
0.0351852 0 0.646012
0.0351852 0.1 0.746012
0.0351852 0.2 0.836192
0.0351852 0.3 0.919551
0.0351852 0.4 0.997898
0.0351852 0.5 1.07242
0.0351852 0.6 1.14395
0.0351852 0.7 1.21309
0.0351852 0.8 1.28029
0.0351852 0.9 1.34588
0.037037 0 0.646329
0.037037 0.1 0.746329
0.037037 0.2 0.836516
0.037037 0.3 0.919886
0.037037 0.4 0.998245
0.037037 0.5 1.07278
0.037037 0.6 1.14432
0.037037 0.7 1.21346
0.037037 0.8 1.28066
0.037037 0.9 1.34624
0.0388889 0 0.64665
0.0388889 0.1 0.74665
0.0388889 0.2 0.836844
0.0388889 0.3 0.920224
0.0388889 0.4 0.998596
0.0388889 0.5 1.07314
0.0388889 0.6 1.14469
0.0388889 0.7 1.21384
0.0388889 0.8 1.28103
0.0388889 0.9 1.3466
0.0407407 0 0.64697
0.0407407 0.1 0.74697
0.0407407 0.2 0.837171
0.0407407 0.3 0.920562
0.0407407 0.4 0.998947
0.0407407 0.5 1.07351
0.0407407 0.6 1.14507
0.0407407 0.7 1.21422
0.0407407 0.8 1.28141
0.0407407 0.9 1.34696
0.0425926 0 0.647292
0.0425926 0.1 0.747292
0.0425926 0.2 0.8375
0.0425926 0.3 0.920902
0.0425926 0.4 0.9993
0.0425926 0.5 1.07387
0.0425926 0.6 1.14544
0.0425926 0.7 1.2146
0.0425926 0.8 1.28179
0.0425926 0.9 1.34733
0.0444444 0 0.647615
0.0444444 0.1 0.747615
0.0444444 0.2 0.837831
0.0444444 0.3 0.921244
0.0444444 0.4 0.999655
0.0444444 0.5 1.07424
0.0444444 0.6 1.14582
0.0444444 0.7 1.21499
0.0444444 0.8 1.28218
0.0444444 0.9 1.3477
0.0462963 0 0.64794
0.0462963 0.1 0.74794
0.0462963 0.2 0.838163
0.0462963 0.3 0.921588
0.0462963 0.4 1.00001
0.0462963 0.5 1.07461
0.0462963 0.6 1.14621
0.0462963 0.7 1.21538
0.0462963 0.8 1.28256
0.0462963 0.9 1.34808
0.0481481 0 0.648267
0.0481481 0.1 0.748267
0.0481481 0.2 0.838497
0.0481481 0.3 0.921934
0.0481481 0.4 1.00037
0.0481481 0.5 1.07499
0.0481481 0.6 1.14659
0.0481481 0.7 1.21577
0.0481481 0.8 1.28296
0.0481481 0.9 1.34846
0.05 0 0.648595
0.05 0.1 0.748595
0.05 0.2 0.838832
0.05 0.3 0.922281
0.05 0.4 1.00073
0.05 0.5 1.07536
0.05 0.6 1.14698
0.05 0.7 1.21617
0.05 0.8 1.28335
0.05 0.9 1.34884
0.0518519 0 0.648924
0.0518519 0.1 0.748924
0.0518519 0.2 0.839169
0.0518519 0.3 0.92263
0.0518519 0.4 1.0011
0.0518519 0.5 1.07574
0.0518519 0.6 1.14737
0.0518519 0.7 1.21657
0.0518519 0.8 1.28375
0.0518519 0.9 1.34923
0.0537037 0 0.649254
0.0537037 0.1 0.749254
0.0537037 0.2 0.839507
0.0537037 0.3 0.92298
0.0537037 0.4 1.00146
0.0537037 0.5 1.07612
0.0537037 0.6 1.14776
0.0537037 0.7 1.21697
0.0537037 0.8 1.28415
0.0537037 0.9 1.34962
0.0555556 0 0.649585
0.0555556 0.1 0.749585
0.0555556 0.2 0.839846
0.0555556 0.3 0.923331
0.0555556 0.4 1.00183
0.0555556 0.5 1.0765
0.0555556 0.6 1.14816
0.0555556 0.7 1.21737
0.0555556 0.8 1.28456
0.0555556 0.9 1.35002
0.0574074 0 0.649919
0.0574074 0.1 0.749919
0.0574074 0.2 0.840188
0.0574074 0.3 0.923686
0.0574074 0.4 1.0022
0.0574074 0.5 1.07688
0.0574074 0.6 1.14856
0.0574074 0.7 1.21778
0.0574074 0.8 1.28497
0.0574074 0.9 1.35042
0.0592593 0 0.650253
0.0592593 0.1 0.750253
0.0592593 0.2 0.84053
0.0592593 0.3 0.92404
0.0592593 0.4 1.00257
0.0592593 0.5 1.07727
0.0592593 0.6 1.14896
0.0592593 0.7 1.21819
0.0592593 0.8 1.28538
0.0592593 0.9 1.35083
0.0611111 0 0.650589
0.0611111 0.1 0.750589
0.0611111 0.2 0.840873
0.0611111 0.3 0.924397
0.0611111 0.4 1.00294
0.0611111 0.5 1.07766
0.0611111 0.6 1.14936
0.0611111 0.7 1.2186
0.0611111 0.8 1.2858
0.0611111 0.9 1.35124
0.062963 0 0.650926
0.062963 0.1 0.750926
0.062963 0.2 0.841219
0.062963 0.3 0.924755
0.062963 0.4 1.00331
0.062963 0.5 1.07805
0.062963 0.6 1.14976
0.062963 0.7 1.21902
0.062963 0.8 1.28622
0.062963 0.9 1.35165
0.0648148 0 0.651265
0.0648148 0.1 0.751265
0.0648148 0.2 0.841566
0.0648148 0.3 0.925115
0.0648148 0.4 1.00369
0.0648148 0.5 1.07844
0.0648148 0.6 1.15017
0.0648148 0.7 1.21944
0.0648148 0.8 1.28664
0.0648148 0.9 1.35207
0.0666667 0 0.651606
0.0666667 0.1 0.751606
0.0666667 0.2 0.841915
0.0666667 0.3 0.925477
0.0666667 0.4 1.00407
0.0666667 0.5 1.07884
0.0666667 0.6 1.15058
0.0666667 0.7 1.21986
0.0666667 0.8 1.28707
0.0666667 0.9 1.35249
0.0685185 0 0.651947
0.0685185 0.1 0.751947
0.0685185 0.2 0.842265
0.0685185 0.3 0.925841
0.0685185 0.4 1.00445
0.0685185 0.5 1.07923
0.0685185 0.6 1.151
0.0685185 0.7 1.22029
0.0685185 0.8 1.2875
0.0685185 0.9 1.35292
0.0703704 0 0.65229
0.0703704 0.1 0.75229
0.0703704 0.2 0.842616
0.0703704 0.3 0.926206
0.0703704 0.4 1.00483
0.0703704 0.5 1.07963
0.0703704 0.6 1.15141
0.0703704 0.7 1.22072
0.0703704 0.8 1.28794
0.0703704 0.9 1.35335
0.0722222 0 0.652634
0.0722222 0.1 0.752634
0.0722222 0.2 0.842968
0.0722222 0.3 0.926572
0.0722222 0.4 1.00521
0.0722222 0.5 1.08003
0.0722222 0.6 1.15183
0.0722222 0.7 1.22115
0.0722222 0.8 1.28838
0.0722222 0.9 1.35378
0.0740741 0 0.65298
0.0740741 0.1 0.75298
0.0740741 0.2 0.843323
0.0740741 0.3 0.926941
0.0740741 0.4 1.0056
0.0740741 0.5 1.08044
0.0740741 0.6 1.15225
0.0740741 0.7 1.22158
0.0740741 0.8 1.28882
0.0740741 0.9 1.35422
0.0759259 0 0.653326
0.0759259 0.1 0.753326
0.0759259 0.2 0.843678
0.0759259 0.3 0.92731
0.0759259 0.4 1.00598
0.0759259 0.5 1.08084
0.0759259 0.6 1.15267
0.0759259 0.7 1.22202
0.0759259 0.8 1.28926
0.0759259 0.9 1.35466
0.0777778 0 0.653674
0.0777778 0.1 0.753674
0.0777778 0.2 0.844035
0.0777778 0.3 0.927681
0.0777778 0.4 1.00637
0.0777778 0.5 1.08125
0.0777778 0.6 1.1531
0.0777778 0.7 1.22246
0.0777778 0.8 1.28971
0.0777778 0.9 1.35511
0.0796296 0 0.654024
0.0796296 0.1 0.754024
0.0796296 0.2 0.844394
0.0796296 0.3 0.928055
0.0796296 0.4 1.00676
